SN,Tray_SN,POD_Rack_Slot,FOX_Routing,Error_Code,GPU,Nvlink,Lane,NVL0_SN,NVL1_SN,PN,Diag,StartTestTime,EndTestTime,log_file_name
1651126054164,P3952-L1000000005915,FXHC-POD3-R14-T1L,FUNCTIONAL_TEST,E028001006_585,,,,1820126955287,1662025110972,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326113637,20260326122635,FXHC_NA_900-2G548-0001-000_1651126054164_F_FCT_20260326T113645Z.log
1651126054798,P3952-L1000000006620,FXHC-POD3-R36-T5L,IOT,E033027036_641,,,,,,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326122335,20260326123114,FXHC_NA_900-2G548-0001-000_1651126054798_F_IOT_20260326T122340Z.log
1651226065312,P3952-R1000000000920,FXHC-POD3-R48-T6R,FUNCTIONAL_TEST,E028001006_585,,,,,,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326120922,20260326122648,FXHC_NA_900-2G548-0001-000_1651226065312_F_FCT_20260326T120927Z.log
1651226065572,P3952-L1000000007903,FXHC-POD3-R28-T5L,FLASHROM,0,,,,,,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326113846,20260326120709,FXHC_NA_900-2G548-0001-000_1651226065572_F_FLA_20260326T113855Z.log
1651226065572,P3952-L1000000007903,FXHC-POD3-R28-T5L,FLASHROM,0,,,,,,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326120823,20260326123647,FXHC_NA_900-2G548-0001-000_1651226065572_F_FLA_20260326T120832Z.log
1651226065593,P3952-L1000000007290,FXHC-POD3-R01-T3L,NVLINK,E098011006_009-001-1-000000000140,,,,1820126953574,1662525111837,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326113904,20260326121444,FXHC_NA_900-2G548-0001-000_1651226065593_F_NVL_20260326T113913Z.log
1651226065716,P3952-L1000000007017,FXHC-POD3-R38-T2L,FC2,E097001006_585,,,,1824825954877,1662925110077,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326094724,20260326124043,FXHC_NA_900-2G548-0001-000_1651226065716_F_FC2_20260326T094728Z.log
1650125024744,P3952-L1000000000865,FXHC-POD3-R09-T1L,FLASHROM,0,,,,,,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326113759,20260326123354,FXHC_NA_900-2G548-0001-0R0_1650125024744_F_FLA_20260326T113807Z.log
1650325069446,P3952-L1000000005765,FXHC-POD3-R20-T9L,IOT,E033027006_585,,,,1823525954194,1662025110930,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326090303,20260326115949,FXHC_NA_900-2G548-0001-0R0_1650325069446_F_IOT_20260326T090312Z.log
1650425127760,P3952-R1000000005294,FXHC-POD3-R27-T7R,AST,E023002037_636,,,,,,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326122546,20260326123321,FXHC_NA_900-2G548-0001-0R0_1650425127760_F_AST_20260326T122554Z.log
1650425127760,P3952-R1000000005294,FXHC-POD3-R27-T7R,AST,E023002037_636,,,,,,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326123433,20260326124200,FXHC_NA_900-2G548-0001-0R0_1650425127760_F_AST_20260326T123442Z.log
1650825057030,P3952-L1000000005437,FXHC-POD3-R22-T1L,IOT,E033027006_585,,,,1822625958877,1662025110701,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326121956,20260326125122,FXHC_NA_900-2G548-0001-0R0_1650825057030_F_IOT_20260326T122004Z.log
1650925056110,P3952-L1000000007239,FXHC-POD2-R37-T9L,IOT,E033030006_000-000-1-000000140002,,,,1824825955117,1943325110265,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326112024,20260326121754,FXHC_NA_900-2G548-0001-0R0_1650925056110_F_IOT_20260326T112033Z.log
1651025008546,P3952-R1000000007541,FXHC-POD3-R41-T5R,IOT,E033030006_000-000-1-000000140002,,,,1823625958471,1662525111614,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326113747,20260326123731,FXHC_NA_900-2G548-0001-0R0_1651025008546_F_IOT_20260326T113752Z.log
1651125059131,P3952-R1000000005344,FXHC-POD3-R40-T10R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000167,,,,1823525955616,1662025110845,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326113324,20260326121528,FXHC_NA_900-2G548-0001-0R0_1651125059131_F_FCT_20260326T113328Z.log
1651725100914,P3952-R1000000007291,FXHC-POD3-R14-T10R,IST,E108001006_765,,,,,,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326115821,20260326122711,FXHC_NA_900-2G548-0001-0R0_1651725100914_F_IST_20260326T115829Z.log
1651725100914,P3952-R1000000007291,FXHC-POD3-R14-T10R,IST,E108001006_765,,,,,,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326122822,20260326125627,FXHC_NA_900-2G548-0001-0R0_1651725100914_F_IST_20260326T122830Z.log
1651225087829,P3952-R1000000000871,FXHC-POD3-R41-T9R,FLASHROM,0,,,,,,900-2G548-0021-0R0,618-2G548-0202-CMF-51843,20260326121253,20260326123453,FXHC_NA_900-2G548-0021-0R0_1651225087829_F_FLA_20260326T121258Z.log
1651225087829,P3952-R1000000000871,FXHC-POD3-R41-T9R,FLASHROM,0,,,,,,900-2G548-0021-0R0,618-2G548-0202-CMF-51843,20260326123556,20260326125808,FXHC_NA_900-2G548-0021-0R0_1651225087829_F_FLA_20260326T123600Z.log
1651325032812,P3952-L1000000000920,FXHC-POD3-R48-T6L,FLASHROM,0,,,,,,900-2G548-0021-0R0,618-2G548-0202-CMF-51843,20260326120937,20260326123158,FXHC_NA_900-2G548-0021-0R0_1651325032812_F_FLA_20260326T120942Z.log
1651325032812,P3952-L1000000000920,FXHC-POD3-R48-T6L,FLASHROM,0,,,,,,900-2G548-0021-0R0,618-2G548-0202-CMF-51843,20260326123255,20260326125512,FXHC_NA_900-2G548-0021-0R0_1651325032812_F_FLA_20260326T123300Z.log
1650826066357,P3952-R1000000006030,FXHC-POD2-R30-T5R,FUNCTIONAL_TEST,E028001006_703,,,,1823325958916,1334025090552,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326113444,20260326120631,FXHC_NA_900-2G548-0081-000_1650826066357_F_FCT_20260326T113453Z.log
1650826069241,P3952-L1000000000795,FXHC-POD3-R38-T6L,NVLINK,E098011006_009-001-1-000000000140,,,,1824825952683,1333925080084,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326112126,20260326121316,FXHC_NA_900-2G548-0081-000_1650826069241_F_NVL_20260326T112131Z.log
1650926060755,K4135-R1000000000207,FXHC-POD4-R20-T13R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126957326,1940326111028,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326114032,20260326123200,FXHC_NA_900-2G548-0081-000_1650926060755_F_FCT_20260326T114056Z.log
1650926064560,P3952-L1000000000949,FXHC-POD3-R06-T10L,IOT,E033027014_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326115747,20260326120932,FXHC_NA_900-2G548-0081-000_1650926064560_F_IOT_20260326T115756Z.log
1650926064560,P3952-L1000000000949,FXHC-POD3-R06-T10L,IOT,E033027014_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326121051,20260326122237,FXHC_NA_900-2G548-0081-000_1650926064560_F_IOT_20260326T121059Z.log
1650926064857,K4135-R1000000000359,FXHC-POD4-R15-T8R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126958733,1940326110972,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326113720,20260326123053,FXHC_NA_900-2G548-0081-000_1650926064857_F_FCT_20260326T113743Z.log
1651326012063,P3952-R1000000006990,FXHC-POD2-R11-T9R,FUNCTIONAL_TEST,E028163006_082-000-1-020000630139,,,,1824825952498,1662925110623,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326113607,20260326122652,FXHC_NA_900-2G548-0081-000_1651326012063_F_FCT_20260326T113616Z.log
1651326013025,P3952-R1000000007871,FXHC-POD4-R33-T7R,IOT,E033027014_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326115435,20260326120656,FXHC_NA_900-2G548-0081-000_1651326013025_F_IOT_20260326T115442Z.log
1651326013059,P3952-R1000000006166,FXHC-POD3-R34-T6R,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326095516,20260326122144,FXHC_NA_900-2G548-0081-000_1651326013059_F_FCT_20260326T095521Z.log
1651326014157,P3952-R1000000000373,FXHC-POD3-R34-T9R,FUNCTIONAL_TEST,E028163006_082-000-1-020000630139,,,,1820126951223,1333925080202,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326120017,20260326124820,FXHC_NA_900-2G548-0081-000_1651326014157_F_FCT_20260326T120021Z.log
1651326014188,P3952-L1000000005347,FXHC-POD2-R38-T2L,FLASHROM,0,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326115046,20260326121439,FXHC_NA_900-2G548-0081-000_1651326014188_F_FLA_20260326T115055Z.log
1651326014188,P3952-L1000000005347,FXHC-POD2-R38-T2L,FLASHROM,E020073006_na,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326121557,20260326122135,FXHC_NA_900-2G548-0081-000_1651326014188_F_FLA_20260326T121606Z.log
1651326014204,P3952-L1000000000294,FXHC-POD2-R37-T3L,FUNCTIONAL_TEST,E028163006_082-000-1-020000254688,,,,1824825954800,1662125111949,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326112001,20260326121025,FXHC_NA_900-2G548-0081-000_1651326014204_F_FCT_20260326T112010Z.log
1651326014669,P3952-L1000000006693,FXHC-POD3-R16-T1L,IOT,E033030006_051-000-0-000000000050,,,,1820126953764,1662325111597,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326112559,20260326122531,FXHC_NA_900-2G548-0081-000_1651326014669_F_IOT_20260326T112608Z.log
1651326014866,P3952-R1000000000527,FXHC-POD3-R05-T1R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126954651,1334025090736,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326113049,20260326122120,FXHC_NA_900-2G548-0081-000_1651326014866_F_FCT_20260326T113058Z.log
1651326014929,P3952-R1000000000532,FXHC-POD3-R03-T8R,FLASHROM,0,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326115905,20260326123045,FXHC_NA_900-2G548-0081-000_1651326014929_F_FLA_20260326T115914Z.log
1651326020978,P3952-L1000000000794,FXHC-POD4-R25-T9L,IOT,E033027014_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326115006,20260326120135,FXHC_NA_900-2G548-0081-000_1651326020978_F_IOT_20260326T115011Z.log
1651326020983,P3952-L1000000006353,FXHC-POD4-R28-T6L,FUNCTIONAL_TEST,E028163006_082-000-1-020000291288,,,,1820126953295,1662125110520,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326111856,20260326120823,FXHC_NA_900-2G548-0081-000_1651326020983_F_FCT_20260326T111901Z.log
1651326021588,P3952-L1000000006211,FXHC-POD3-R50-T2L,FLASHROM,E020073036_671,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326115725,20260326120719,FXHC_NA_900-2G548-0081-000_1651326021588_F_FLA_20260326T115730Z.log
1651326021588,P3952-L1000000006211,FXHC-POD3-R50-T2L,FLASHROM,E020073036_671,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326120819,20260326121810,FXHC_NA_900-2G548-0081-000_1651326021588_F_FLA_20260326T120824Z.log
1651326021627,P3952-L1000000006403,FXHC-POD2-R17-T3L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1824225959030,1333725330084,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326112920,20260326121914,FXHC_NA_900-2G548-0081-000_1651326021627_F_FCT_20260326T112929Z.log
1651326021768,P3952-R1000000000379,FXHC-POD3-R42-T3R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1824825952786,1333725330235,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326120015,20260326124955,FXHC_NA_900-2G548-0081-000_1651326021768_F_FCT_20260326T120020Z.log
1651326021908,P3952-L1000000005568,FXHC-POD3-R30-T4L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1825125957179,1333725330226,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326112145,20260326121009,FXHC_NA_900-2G548-0081-000_1651326021908_F_FCT_20260326T112153Z.log
1651326022020,K4135-R1000000000493,FXHC-POD4-R15-T11R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126958067,1940326111069,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326112112,20260326121312,FXHC_NA_900-2G548-0081-000_1651326022020_F_FCT_20260326T112135Z.log
1651326022073,P3952-L1000000006826,FXHC-POD4-R23-T1L,FLASHROM,0,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326120352,20260326122751,FXHC_NA_900-2G548-0081-000_1651326022073_F_FLA_20260326T120357Z.log
1651326022113,K4135-R1000000000365,FXHC-POD4-R17-T16R,NVLINK,E098011006_009-001-1-000000000140,,,,1820126957333,1940326110658,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326035226,20260326043749,FXHC_NA_900-2G548-0081-000_1651326022113_F_NVL_20260326T035249Z.log
1651326022623,P3952-R1000000006838,FXHC-POD3-R28-T5R,FLASHROM,E020073006_765,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326125134,20260326125821,FXHC_NA_900-2G548-0081-000_1651326022623_F_FLA_20260326T125143Z.log
1651326022938,P3952-R1000000000477,FXHC-POD3-R33-T7R,FLASHROM,0,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326122907,20260326125220,FXHC_NA_900-2G548-0081-000_1651326022938_F_FLA_20260326T122915Z.log
1651326022985,P3952-R1000000000618,FXHC-POD3-R21-T2R,FUNCTIONAL_TEST,E028163006_082-000-1-020000624139,,,,1824825952615,1335225130327,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326115716,20260326124608,FXHC_NA_900-2G548-0081-000_1651326022985_F_FCT_20260326T115724Z.log
1651326023008,K4135-L1000000000272,FXHC-POD4-R41-T12L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126950373,1940326110869,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326112455,20260326121825,FXHC_NA_900-2G548-0081-000_1651326023008_F_FCT_20260326T112518Z.log
1651326023078,P3952-L1000000005180,FXHC-POD3-R11-T10L,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326095101,20260326121921,FXHC_NA_900-2G548-0081-000_1651326023078_F_FCT_20260326T095110Z.log
1651326023105,P3952-R1000000007154,FXHC-POD3-R15-T3R,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326095749,20260326122638,FXHC_NA_900-2G548-0081-000_1651326023105_F_FCT_20260326T095758Z.log
1651326023136,P3952-L1000000006811,FXHC-POD3-R29-T8L,FLASHROM,0,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326112012,20260326120859,FXHC_NA_900-2G548-0081-000_1651326023136_F_FLA_20260326T112021Z.log
1651326023298,P3952-L1000000007778,FXHC-POD2-R37-T7L,FUNCTIONAL_TEST,E028163006_082-000-0-000000000006,,,,1824825952759,1662825110280,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326111133,20260326120151,FXHC_NA_900-2G548-0081-000_1651326023298_F_FCT_20260326T111141Z.log
1651326023445,P3952-L1000000006916,FXHC-POD2-R37-T4L,IOT,E033030006_017-008-0-000000000073,,,,1824825952929,1943525110316,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326115912,20260326122639,FXHC_NA_900-2G548-0081-000_1651326023445_F_IOT_20260326T115921Z.log
1651326023695,P3952-R1000000000043,FXHC-POD3-R02-T5R,FLASHROM,0,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326112540,20260326121902,FXHC_NA_900-2G548-0081-000_1651326023695_F_FLA_20260326T112549Z.log
1651326023793,K4135-L1000000000170,FXHC-POD4-R20-T5L,NVLINK,9843J5_559,,,,1820126950474,1940226110013,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326104457,20260326122935,FXHC_NA_900-2G548-0081-000_1651326023793_F_NVL_20260326T104521Z.log
1651326023917,P3952-R1000000006104,FXHC-POD3-R35-T3R,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326094202,20260326120923,FXHC_NA_900-2G548-0081-000_1651326023917_F_FCT_20260326T094206Z.log
1651326023929,P3952-L1000000000043,FXHC-POD3-R02-T5L,FUNCTIONAL_TEST,E028001006_838,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326120805,20260326122919,FXHC_NA_900-2G548-0081-000_1651326023929_F_FCT_20260326T120814Z.log
1651326023966,P3952-L1000000007483,FXHC-POD2-R12-T7L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823825956890,1662825110167,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326112613,20260326121650,FXHC_NA_900-2G548-0081-000_1651326023966_F_FCT_20260326T112621Z.log
1651326024139,P3952-L1000000007154,FXHC-POD3-R15-T3L,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326095933,20260326122641,FXHC_NA_900-2G548-0081-000_1651326024139_F_FCT_20260326T095942Z.log
1651326024253,P3952-R1000000006136,FXHC-POD3-R04-T10R,IOT,E033030006_051-000-0-000000000050,,,,1820126952847,1333925080247,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326113123,20260326123247,FXHC_NA_900-2G548-0081-000_1651326024253_F_IOT_20260326T113132Z.log
1651326024744,K4135-R1000000000093,FXHC-POD4-R44-T14R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000818,,,,1820126959318,1940326110473,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326120743,20260326125903,FXHC_NA_900-2G548-0081-000_1651326024744_F_FCT_20260326T120806Z.log
1651326024895,P3952-L1000000006499,FXHC-POD4-R30-T2L,IOT,E033030006_051-000-0-000000000050,,,,1820126953682,1662125110574,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326111848,20260326121659,FXHC_NA_900-2G548-0081-000_1651326024895_F_IOT_20260326T111853Z.log
1651026064506,P3952-R1000000000151,FXHC-POD2-R16-T10R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1824325954798,1662025110212,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326114644,20260326123929,FXHC_NA_900-2G548-0081-001_1651026064506_F_FCT_20260326T114653Z.log
1651026068304,P3952-R1000000007687,FXHC-POD3-R47-T3R,NVLINK,E098011006_009-001-1-000000000140,,,,1823525955688,1662825110374,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326121029,20260326125740,FXHC_NA_900-2G548-0081-001_1651026068304_F_NVL_20260326T121034Z.log
1651226007663,P3952-L1000000006144,FXHC-POD2-R09-T2L,FUNCTIONAL_TEST,E028001006_683,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326115243,20260326120024,FXHC_NA_900-2G548-0081-001_1651226007663_F_FCT_20260326T115251Z.log
1651226007693,P3952-R1000000007263,FXHC-POD3-R26-T7R,FUNCTIONAL_TEST,E028163006_077-075-3-000000000014,,,,1824825955032,1662825110175,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326105340,20260326121156,FXHC_NA_900-2G548-0081-001_1651226007693_F_FCT_20260326T105349Z.log
1651226061301,P3952-R1000000000284,FXHC-POD3-R28-T4R,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326113758,20260326120138,FXHC_NA_900-2G548-0081-001_1651226061301_F_FLA_20260326T113806Z.log
1651226061301,P3952-R1000000000284,FXHC-POD3-R28-T4R,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326120255,20260326122648,FXHC_NA_900-2G548-0081-001_1651226061301_F_FLA_20260326T120304Z.log
1651226061713,P3952-L1000000005447,FXHC-POD3-R10-T3L,IOT,E033030006_051-000-0-000000000050,,,,1820126954889,1662025110535,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326110719,20260326120828,FXHC_NA_900-2G548-0081-001_1651226061713_F_IOT_20260326T110728Z.log
1651226062579,P3952-L1000000005513,FXHC-POD3-R50-T2L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326124843,20260326125359,FXHC_NA_900-2G548-0081-001_1651226062579_F_FLA_20260326T124847Z.log
1651226062586,P3952-R1000000006211,FXHC-POD3-R50-T2R,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326115721,20260326122523,FXHC_NA_900-2G548-0081-001_1651226062586_F_FLA_20260326T115726Z.log
1651326043281,P3952-R1000000007593,FXHC-POD2-R30-T3R,FC2,E097009006_082-000-1-510000610539,,,,1824225951433,1662425110121,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326104756,20260326123630,FXHC_NA_900-2G548-0081-001_1651326043281_F_FC2_20260326T104806Z.log
1651326043385,P3952-R1000000006144,FXHC-POD2-R09-T2R,IOT,E033030006_051-000-0-000000000050,,,,1823325951036,1662125110081,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326114305,20260326122555,FXHC_NA_900-2G548-0081-001_1651326043385_F_IOT_20260326T114314Z.log
1651326043587,P3952-L1000000005380,FXHC-POD2-R19-T10L,FUNCTIONAL_TEST,E028001037_761,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326115536,20260326121008,FXHC_NA_900-2G548-0081-001_1651326043587_F_FCT_20260326T115545Z.log
1651326043602,P3952-R1000000007525,FXHC-POD2-R39-T9R,FPF,E083008036_641,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326122525,20260326123316,FXHC_NA_900-2G548-0081-001_1651326043602_F_FPF_20260326T122533Z.log
1651326043602,P3952-R1000000007525,FXHC-POD2-R39-T9R,FPF,E083008036_641,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326123500,20260326124304,FXHC_NA_900-2G548-0081-001_1651326043602_F_FPF_20260326T123509Z.log
1651326043658,P3952-L1000000000357,FXHC-POD4-R23-T7L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126953302,1662425110315,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326115944,20260326125240,FXHC_NA_900-2G548-0081-001_1651326043658_F_FCT_20260326T115948Z.log
1651326043745,P3952-L1000000007666,FXHC-POD2-R08-T1L,NVLINK,E098011006_009-001-1-000000000140,,,,1820126954910,1662925110220,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326112627,20260326121058,FXHC_NA_900-2G548-0081-001_1651326043745_F_NVL_20260326T112635Z.log
1651326043923,P3952-R1000000006353,FXHC-POD4-R28-T6R,FUNCTIONAL_TEST,E028163006_082-000-1-020000291288,,,,1820126953541,1662125110520,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326113250,20260326122526,FXHC_NA_900-2G548-0081-001_1651326043923_F_FCT_20260326T113255Z.log
1651326043956,P3952-R1000000005628,FXHC-POD3-R40-T2R,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326092105,20260326122523,FXHC_NA_900-2G548-0081-001_1651326043956_F_FLA_20260326T092110Z.log
1651326044279,P3952-R1000000007449,FXHC-POD2-R08-T4R,AST,E023002006_841,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326122553,20260326123106,FXHC_NA_900-2G548-0081-001_1651326044279_F_AST_20260326T122602Z.log
1651326044478,P3952-R1000000005012,FXHC-POD2-R32-T7R,FUNCTIONAL_TEST,E028163006_576,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326095629,20260326122820,FXHC_NA_900-2G548-0081-001_1651326044478_F_FCT_20260326T095637Z.log
1651326044486,P3952-L1000000006094,FXHC-POD2-R37-T2L,FUNCTIONAL_TEST,9843J5_559,,,,1823325959782,1662125110513,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326103340,20260326122647,FXHC_NA_900-2G548-0081-001_1651326044486_F_FCT_20260326T103348Z.log
1651326044528,P3952-L1000000006706,FXHC-POD3-R04-T10L,FUNCTIONAL_TEST,E028162006_841,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326125354,20260326125900,FXHC_NA_900-2G548-0081-001_1651326044528_F_FCT_20260326T125403Z.log
1651326044575,P3952-R1000000005011,FXHC-POD3-R17-T3R,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326101326,20260326124224,FXHC_NA_900-2G548-0081-001_1651326044575_F_FCT_20260326T101334Z.log
1651326044920,P3952-L1000000005011,FXHC-POD3-R17-T3L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326091357,20260326123110,FXHC_NA_900-2G548-0081-001_1651326044920_F_FLA_20260326T091406Z.log
